Fecha,Waypoints,Especie,Nro_individuo,R_cab_ojo,Length,Record,Maturity
4-Apr-21,894,Papamoscas,5,3.11919821,262.4900895,550,285
4-Apr-21,894,Papamoscas,6,3.478631771,281.4573985,550,285
4-Apr-21,896,Papamoscas,1,3.067846154,259.7802415,550,285
4-Apr-21,896,Papamoscas,2,3.020905923,257.3032056,550,285
4-Apr-21,896,Papamoscas,3,2.911214141,251.5147702,550,285
13-Apr-21,912,Papamoscas,1,3.901333333,303.76336,550,285
13-Apr-21,912,Papamoscas,2,3.348241105,274.5766831,550,285
13-Apr-21,912,Papamoscas,3,3.879381369,302.6049548,550,285
13-Apr-21,913,Papamoscas,1,3.72172322,294.2853343,550,285
13-Apr-21,914,Papamoscas,1,3.074917742,260.1534093,550,285
17-Apr-21,917,Papamoscas,1,3.730038023,294.7241065,550,285
28-Apr-21,941,Papamoscas,1,2.691272131,239.9084303,550,285
28-Apr-21,943,Papamoscas,2,2.924386834,252.2098933,550,285
28-Apr-21,945,Papamoscas,1,3.398342312,277.2205238,550,285
28-Apr-21,946,Papamoscas,1,2.7019,240.469263,550,285
28-Apr-21,946,Papamoscas,2,3.016082549,257.0486761,550,285
28-Apr-21,947,Papamoscas,1,3.450958565,279.9970835,550,285
28-Apr-21,947,Papamoscas,2,3.157465404,264.5094494,550,285
28-Apr-21,947,Papamoscas,3,3.328888295,273.5554353,550,285
28-Apr-21,947,Papamoscas,4,3.059664882,259.3485158,550,285
28-Apr-21,947,Papamoscas,5,2.06633279,206.9303813,550,285
28-Apr-21,948,Papamoscas,1,2.71857971,241.3494513,550,285
12-May-21,973,Papamoscas,1,2.302231937,219.3787793,550,285
18-Mar-22,1487,Papamoscas,1,2.520409906,230.8920307,550,285
18-Mar-22,1487,Papamoscas,2,2.284680577,218.452594,550,285
18-Mar-22,1487,Papamoscas,3,2.385583806,223.7772575,550,285
18-Mar-22,1488,Papamoscas,1,2.91927866,251.9403349,550,285
18-Mar-22,1488,Papamoscas,2,3.047493404,258.7062269,550,285
18-Mar-22,1489,Papamoscas,1,2.916916107,251.815663,550,285
19-Apr-22,1503,Papamoscas,1,3.0661,259.688097,550,285
19-Apr-22,1503,Papamoscas,2,3.167268895,265.0267796,550,285
19-Apr-22,1503,Papamoscas,3,3.162637363,264.7823736,550,285
19-Apr-22,1503,Papamoscas,4,2.638024493,237.0985525,550,285
19-Apr-22,1503,Papamoscas,5,3.350714886,274.7072246,550,285
19-Apr-22,1503,Papamoscas,6,2.845270891,248.0349449,550,285
19-Apr-22,1503,Papamoscas,7,3.014285714,256.9538571,550,285
19-Apr-22,1503,Papamoscas,8,1.965242683,201.5958564,550,285
19-Apr-22,1503,Papamoscas,9,2.885977593,250.1830376,550,285
19-Apr-22,1503,Papamoscas,10,2.791374989,245.1908582,550,285
19-Apr-22,1503,Papamoscas,11,3.063411832,259.5462424,550,285
19-Apr-22,1503,Papamoscas,12,2.56761477,233.3830314,550,285
19-Apr-22,1503,Papamoscas,13,2.268559,217.6018584,550,285
19-Apr-22,1504,Papamoscas,1,2.42020316,225.6041208,550,285
19-Apr-22,1504,Papamoscas,2,2.926230806,252.3071996,550,285
19-Apr-22,1504,Papamoscas,3,2.441902385,226.7491889,550,285
19-Apr-22,1504,Papamoscas,4,2.728658537,241.881311,550,285
19-Apr-22,1504,Papamoscas,5,2.773161765,244.2297463,550,285
19-Apr-22,1504,Papamoscas,6,2.858106151,248.7122616,550,285
19-Apr-22,1504,Papamoscas,7,2.76324261,243.7063126,550,285
19-Apr-22,1504,Papamoscas,8,2.350339828,221.9174327,550,285
19-Apr-22,1504,Papamoscas,9,3.036476382,258.1248587,550,285
19-Apr-22,1505,Papamoscas,1,2.722865412,241.5756078,550,285
19-Apr-22,1505,Papamoscas,2,3.311139934,272.6188543,550,285
19-Apr-22,1505,Papamoscas,3,3.728072626,294.6203925,550,285
19-Apr-22,1505,Papamoscas,4,2.693718733,240.0375375,550,285
19-Apr-22,1505,Papamoscas,5,2.684755592,239.5645526,550,285
19-Apr-22,1505,Papamoscas,6,2.814821799,246.4281463,550,285
19-Apr-22,1505,Papamoscas,7,2.888953152,250.3400578,550,285
19-Apr-22,1505,Papamoscas,8,3.257245081,269.7748229,550,285
19-Apr-22,1505,Papamoscas,9,3.524045573,283.8538849,550,285
19-Apr-22,1505,Papamoscas,10,3.115265131,262.282541,550,285
19-Apr-22,1505,Papamoscas,11,2.344162215,221.5914401,550,285
19-Apr-22,1505,Papamoscas,12,2.481066667,228.815888,550,285
19-Apr-22,1505,Papamoscas,13,2.67079233,238.8277113,550,285
19-Apr-22,1505,Papamoscas,14,2.928119979,252.4068913,550,285
19-Apr-22,1505,Papamoscas,15,3.525990187,283.9565022,550,285
19-Apr-22,1500/PAFER,Papamoscas,1,3.374957555,275.9865102,550,285
19-Apr-22,1500/PAFER,Papamoscas,2,3.280487805,271.0013415,550,285
19-Apr-22,1500/PAFER,Papamoscas,3,3.114966635,262.2667893,550,285
19-Apr-22,1500/PAFER,Papamoscas,4,2.785254824,244.8678971,550,285
19-Apr-22,1500/PAFER,Papamoscas,5,3.601912859,287.9629416,550,285
19-Apr-22,1500/PAFER,Papamoscas,6,3.21888412,267.750515,550,285
19-Apr-22,1500/PAFER,Papamoscas,7,2.562098139,233.0919188,550,285
19-Apr-22,1500/PAFER,Papamoscas,8,3.646801992,290.3317411,550,285
19-Apr-22,1500/PAFER,Papamoscas,9,2.766739183,243.8908267,550,285
19-Apr-22,1500/PAFER,Papamoscas,10,2.429001317,226.0683995,550,285
19-Apr-22,1500/PAFER,Papamoscas,11,3.057181572,259.2174715,550,285
19-Apr-22,1500/PAFER,Papamoscas,12,1.98766739,202.7792082,550,285
19-Apr-22,1502/Colombo,Papamoscas,1,2.721125429,241.4837889,550,285
19-Apr-22,1502/Colombo,Papamoscas,2,2.789870481,245.1114653,550,285
19-Apr-22,1502/Colombo,Papamoscas,3,2.830786433,247.2706001,550,285
19-Apr-22,1502/Colombo,Papamoscas,4,2.326183315,220.6426935,550,285
19-Apr-22,1502/Colombo,Papamoscas,5,2.94543808,253.3207675,550,285
19-Apr-22,1502/Colombo,Papamoscas,6,2.456730769,227.5316827,550,285
19-Apr-22,1502/Colombo,Papamoscas,7,3.728163102,294.6251669,550,285
19-Apr-22,1502/Colombo,Papamoscas,8,2.708909242,240.8391407,550,285
19-Apr-22,1502/Colombo,Papamoscas,9,2.710088637,240.9013774,550,285
19-Apr-22,1502/Colombo,Papamoscas,10,2.362606795,222.5647606,550,285
19-Apr-22,1502/Colombo,Papamoscas,11,2.985105081,255.4139951,550,285
19-Apr-22,1502/Colombo,Papamoscas,12,2.592582851,234.7005971,550,285
19-Apr-22,1502/Colombo,Papamoscas,13,2.456161356,227.5016347,550,285
24-Jan-20,584,Pejerrey,,2.77,247.4537891,320,150
24-Jan-20,584,Pejerrey,,3.056757951,261.0457031,320,150
24-Jan-20,584,Pejerrey,,3.653588808,253.3905657,320,150
24-Jan-20,584,Pejerrey,,2.518195603,226.2753676,320,150
24-Jan-20,584,Pejerrey,,3.24136971,263.8647783,320,150
24-Jan-20,584,Pejerrey,,2.712333225,243.3666946,320,150
24-Jan-20,584,Pejerrey,,3.076950105,261.5803314,320,150
24-Jan-20,584,Pejerrey,,3.072767021,261.4741402,320,150
24-Jan-20,584,Pejerrey,,2.312302839,202.5353151,320,150
24-Jan-20,584,Pejerrey,,3.239661869,263.8599901,320,150
24-Jan-20,584,Pejerrey,,2.881514811,254.0714153,320,150
24-Jan-20,584,Pejerrey,,2.820792501,250.6781895,320,150
24-Jan-20,586,Pejerrey,,2.708279598,243.0623436,320,150
24-Jan-20,586,Pejerrey,,3.788531654,244.9291694,320,150
24-Jan-20,586,Pejerrey,,2.287764958,199.3206317,320,150
24-Jan-20,586,Pejerrey,,2.603810139,234.4459085,320,150
24-Jan-20,586,Pejerrey,,3.824524313,242.2529564,320,150
21-Jan-21,686,Pejerrey,1,2.493554953,223.7386382,320,150
21-Jan-21,690,Pejerrey,1,2.01420621,157.9237824,320,150
21-Jan-21,692,Pejerrey,1,2.567365967,231.0900338,320,150
21-Jan-21,693,Pejerrey,1,2.19332079,186.1816771,320,150
21-Jan-21,693,Pejerrey,2,2.095075109,171.2235392,320,150
18-Feb-21,765,Pejerrey,1,1.963751584,149.1743629,320,150
29-Mar-21,851,Pejerrey,1,2.455114823,219.6159915,320,150
29-Mar-21,851,Pejerrey,2,2.506387605,225.0700746,320,150
29-Mar-21,851,Pejerrey,3,2.784437855,248.4061061,320,150
29-Mar-21,851,Pejerrey,4,2.450295306,219.084895,320,150
17-Apr-21,925,Pejerrey,1,2.731884058,244.8031392,320,150
17-Apr-21,928,Pejerrey,1,2.327511416,204.4865742,320,150
17-Apr-21,928,Pejerrey,2,2.160457347,181.324593,320,150
17-Apr-21,935,Pejerrey,1,1.922872176,141.8309122,320,150
17-Apr-21,935,Pejerrey,2,1.922872176,141.8309122,320,150
17-Apr-21,935,Pejerrey,3,1.922872176,141.8309122,320,150
21-Feb-23,1869,Pejerrey,1,2.66899397,239.9966841,320,150
21-Feb-23,1869,Pejerrey,2,3.03533788,260.4178103,320,150
21-Feb-23,1869,Pejerrey,3,3.091342171,261.927465,320,150
21-Feb-23,1869,Pejerrey,4,3.344634242,263.4154557,320,150
21-Feb-23,1871,Pejerrey,1,2.809603194,249.9980756,320,150
21-Feb-23,1871,Pejerrey,2,2.705570297,242.8576773,320,150
24-Jan-20,584,Pez_gallo,,6.130769231,343.8093961,892,450
24-Jan-20,588,Pez_gallo,,4.286592033,174.590372,892,450
24-Jan-20,590,Pez_gallo,,5.70907489,305.1153352,892,450
24-Jan-20,591,Pez_gallo,,5.124,251.4297121,892,450
7-Feb-20,619/PANE-Repetición,Pez_gallo,,6.263408521,355.980185,892,450
7-Feb-20,620/PAFE-Repetición,Pez_gallo,,4.797413977,221.4626525,892,450
7-Feb-20,621/Colombo,Pez_gallo,,6.317721519,360.9638669,892,450
7-Feb-20,621/Colombo,Pez_gallo,,6.455555556,373.6113181,892,450
7-Feb-20,623/PNU,Pez_gallo,,5.275,265.2852531,892,450
7-Feb-20,625/PANE,Pez_gallo,,5.763636364,310.1218169,892,450
7-Feb-20,629/profundidad,Pez_gallo,,6.298496241,359.1997832,892,450
17-Jan-21,422,Pez_gallo,1,6.17,347.4091546,892,450
17-Jan-21,423,Pez_gallo,1,6.292549143,358.6540862,892,450
17-Jan-21,425,Pez_gallo,1,6.35,363.9256934,892,450
17-Jan-21,429,Pez_gallo,1,5.269449378,264.7759361,892,450
19-Jan-21,676,Pez_gallo,1,5.174765549,256.0878853,892,450
21-Jan-21,685,Pez_gallo,1,6.768586223,402.334558,892,450
21-Jan-21,686,Pez_gallo,1,4.688233763,211.4444344,892,450
21-Jan-21,687,Pez_gallo,1,4.620911741,205.2670634,892,450
21-Jan-21,688,Pez_gallo,1,4.864710163,227.6376528,892,450
21-Jan-21,691,Pez_gallo,1,4.869878487,228.1118908,892,450
21-Jan-21,693,Pez_gallo,1,5.106262714,249.8021645,892,450
21-Jan-21,693,Pez_gallo,2,6.568482019,383.9732866,892,450
21-Jan-21,694,Pez_gallo,1,4.417543029,186.6062454,892,450
21-Jan-21,697,Pez_gallo,1,5.828459626,316.0699054,892,450
30-Jan-21,719,Pez_gallo,1,5.482423563,284.3181383,892,450
30-Jan-21,720,Pez_gallo,1,6.956761905,419.6012855,892,450
30-Jan-21,720,Pez_gallo,2,5.839598,317.0919464,892,450
4-Feb-21,726,Pez_gallo,1,5.187946167,257.2973197,892,450
4-Feb-21,Pto.aislado,Pez_gallo,1,5.56124904,291.5510497,892,450
12-Feb-21,735,Pez_gallo,1,7.288765647,450.0654673,892,450
12-Feb-21,735,Pez_gallo,2,5.49,285.0133411,892,450
12-Feb-21,736,Pez_gallo,1,4.777655071,219.6496039,892,450
12-Feb-21,738,Pez_gallo,1,5.594315065,294.5851402,892,450
12-Feb-21,741,Pez_gallo,1,5.268104521,264.6525339,892,450
12-Feb-21,743,Pez_gallo,1,5.629579699,297.8209718,892,450
12-Feb-21,748,Pez_gallo,1,6.153341949,345.880636,892,450
12-Feb-21,748,Pez_gallo,2,5.078333333,247.2394051,892,450
18-Feb-21,766,Pez_gallo,1,5.716424477,305.7897226,892,450
18-Feb-21,767,Pez_gallo,1,6.670571429,393.3408626,892,450
23-Feb-21,773,Pez_gallo,1,5.698181818,304.1158027,892,450
23-Feb-21,774,Pez_gallo,2,6.712109137,397.1523025,892,450
23-Feb-21,779,Pez_gallo,1,5.861477525,319.0995799,892,450
23-Feb-21,780,Pez_gallo,1,6.44179,372.3482107,892,450
26-Feb-21,789,Pez_gallo,1,4.865181561,227.6809076,892,450
26-Feb-21,790,Pez_gallo,1,5.259683465,263.8798301,892,450
26-Feb-21,791,Pez_gallo,1,5.977882953,329.780773,892,450
26-Feb-21,794,Pez_gallo,1,5.229,261.0643598,892,450
13-Mar-21,820,Pez_gallo,1,5.293234519,266.9584261,892,450
29-Mar-21,838,Pez_gallo,1,5.35905702,272.9982033,892,450
29-Mar-21,849,Pez_gallo,1,5.686127287,303.0096964,892,450
3-Apr-21,855,Pez_gallo,1,5.39806784,276.5777795,892,450
4-Apr-21,885,Pez_gallo,1,4.805641791,222.2176248,892,450
4-Apr-21,890,Pez_gallo,1,6.445941632,372.7291584,892,450
13-Apr-21,905,Pez_gallo,2,5.221568533,260.3824592,892,450
13-Apr-21,912,Pez_gallo,1,5.094527221,248.7253327,892,450
13-Apr-21,913,Pez_gallo,1,5.461021055,282.3542751,892,450
17-Apr-21,928,Pez_gallo,1,5.038867722,243.6180978,892,450
30-Apr-21,951,Pez_gallo,1,4.752163014,217.3104898,892,450
30-Apr-21,953,Pez_gallo,1,4.595565665,202.9413442,892,450
30-Apr-21,957,Pez_gallo,1,5.621330594,297.0640459,892,450
30-Apr-21,958,Pez_gallo,1,5.48262829,284.3369237,892,450
30-Apr-21,960,Pez_gallo,1,6.6174114,388.4629755,892,450
8-Feb-23,1858,Pez_gallo,1,5.151345895,290.6423515,892,450
8-May-19,480,Pez_limon,,7.2,Ups,1350,500
30-Jan-21,703,Pez_limon,(no los medi),0,Ups,1350,500
13-Mar-21,818,Pez_limon,1,5.519056189,Ups,1350,500
13-Mar-21,818,Pez_limon,2,5.20088345,Ups,1350,500
17-Jan-21,423,Pez_palo,1,3.166666667,395.6320168,700,430
12-Feb-21,733,Pez_palo,1,3.202410383,399.2610506,700,430
12-Feb-21,734,Pez_palo,1,2.756296559,353.3918849,700,430
12-Feb-21,738,Pez_palo,1,2.293789809,304.3419274,700,430
12-Feb-21,741,Pez_palo,1,2.56674251,333.4908492,700,430
23-Feb-21,774,Pez_palo,4,2.919473112,370.3195262,700,430
23-Feb-21,780,Pez_palo,1,2.316559521,306.7973296,700,430
26-Feb-21,791,Pez_palo,1,2.284466478,303.3352237,700,430
26-Feb-21,793,Pez_palo,1,2.999568109,378.5634603,700,430
13-Mar-21,810,Pez_palo,1,2.891458234,367.426127,700,430
13-Mar-21,820,Pez_palo,1,3.123970037,391.287026,700,430
13-Mar-21,820,Pez_palo,2,2.648213498,342.0768458,700,430
29-Mar-21,836,Pez_palo,1,2.989059489,377.4842023,700,430
29-Mar-21,839,Pez_palo,1,3.02952381,381.6361164,700,430
29-Mar-21,846,Pez_palo,1,2.786365492,356.5249258,700,430
13-Apr-21,914,Pez_palo,1,2.170159956,290.9292938,700,430
28-Apr-21,945,Pez_palo,1,2.787384801,356.6310221,700,430
30-Apr-21,951,Pez_palo,1,2.480356506,324.3311366,700,430
30-Apr-21,952,Pez_palo,1,5.852163014,652.0236092,700,430
30-Apr-21,953,Pez_palo,1,2.492880998,325.6627804,700,430
12-May-21,967,Pez_palo,1,2.265782015,301.3154235,700,430
12-May-21,968,Pez_palo,1,1.984720497,270.5389766,700,430
12-May-21,976,Pez_palo,1,3.318198294,410.9655974,700,430
12-May-21,977,Pez_palo,1,3.574981975,436.6562694,700,430
15-Apr-19,464,Salmon_mar,,4.56,648.640656,1100,370
15-Apr-19,a1,Salmon_mar,,2.7,120.9846736,1100,370
15-Apr-19,a1,Salmon_mar,,2.938604651,188.6734755,1100,370
15-Apr-19,a1,Salmon_mar,,3.18,257.1539594,1100,370
15-Apr-19,a1,Salmon_mar,,3.14,245.8065189,1100,370
3-May-19,467,Salmon_mar,,5.353121801,873.6382167,1100,370
3-May-19,467,Salmon_mar,,4.174622603,539.3144791,1100,370
3-May-19,467,Salmon_mar,,4.507308684,633.6928666,1100,370
3-May-19,467,Salmon_mar,,3.19744898,262.1039909,1100,370
3-May-19,470,Salmon_mar,,4.53364817,641.1650104,1100,370
3-May-19,470,Salmon_mar,,6.388982197,1167.497321,1100,370
3-May-19,470,Salmon_mar,,4.670280036,679.9255596,1100,370
3-May-19,470,Salmon_mar,,3.997375328,489.0319065,1100,370
3-May-19,470,Salmon_mar,,5.191836735,827.8838996,1100,370
3-May-19,472,Salmon_mar,,3.590909091,373.7231207,1100,370
3-May-19,472,Salmon_mar,,4.435168276,613.227642,1100,370
3-May-19,472,Salmon_mar,,3.743076923,416.8910061,1100,370
3-May-19,473,Salmon_mar,,3.318650422,296.4871446,1100,370
3-May-19,473,Salmon_mar,,3.355884426,307.0499108,1100,370
8-May-19,477,Salmon_mar,,4.045263158,502.617014,1100,370
8-May-19,477,Salmon_mar,,3.815584416,437.4603676,1100,370
8-May-19,477,Salmon_mar,,3.853211009,448.1345058,1100,370
8-May-19,480,Salmon_mar,,5.86,1017.432472,1100,370
8-May-19,482,Salmon_mar,,4.331868132,583.9228361,1100,370
8-May-19,483,Salmon_mar,,6.42,1176.296638,1100,370
8-May-19,483,Salmon_mar,,4.912087912,748.5230716,1100,370
8-May-19,483,Salmon_mar,,5.154362416,817.2529594,1100,370
24-Jan-20,581,Salmon_mar,,3.063636364,224.1432235,1100,370
24-Jan-20,581,Salmon_mar,,3.756756757,420.7717837,1100,370
24-Jan-20,581,Salmon_mar,,3.553571429,363.1309483,1100,370
24-Jan-20,581,Salmon_mar,,4.320987654,580.8361967,1100,370
24-Jan-20,584,Salmon_mar,,4.666666667,678.9004973,1100,370
24-Jan-20,584,Salmon_mar,,3.418604651,324.8427613,1100,370
24-Jan-20,584,Salmon_mar,,3.925531915,468.6509352,1100,370
24-Jan-20,585,Salmon_mar,,3.375565611,312.6331876,1100,370
24-Jan-20,589,Salmon_mar,,2.98,200.416757,1100,370
7-Feb-20,610/PAL3,Salmon_mar,,4.778957961,710.7559667,1100,370
7-Feb-20,610/PAL3,Salmon_mar,,3.988115368,486.4049854,1100,370
7-Feb-20,610/PAL3,Salmon_mar,,3.444518306,332.1941027,1100,370
7-Feb-20,614/PAFE,Salmon_mar,,3.510947685,351.0391883,1100,370
7-Feb-20,614/PAFE,Salmon_mar,,4.269534497,566.2396558,1100,370
7-Feb-20,614/PAFE,Salmon_mar,,4.269954313,566.3587517,1100,370
7-Feb-20,615/Colombo,Salmon_mar,,3.850673195,447.4145634,1100,370
7-Feb-20,616/PAL,Salmon_mar,,3.89,458.5710279,1100,370
7-Feb-20,616/PAL,Salmon_mar,,3,206.0904772,1100,370
7-Feb-20,620/PAFE-Repetición,Salmon_mar,,5.048395186,787.1915386,1100,370
7-Feb-20,620/PAFE-Repetición,Salmon_mar,,3.424182047,326.4249905,1100,370
7-Feb-20,621/Colombo,Salmon_mar,,5.227272727,837.9365948,1100,370
7-Feb-20,622/ PAL,Salmon_mar,,4.694662096,686.8424089,1100,370
7-Feb-20,622/ PAL,Salmon_mar,,3.69085282,402.0757586,1100,370
7-Feb-20,623/PNU,Salmon_mar,,4.184397163,542.087385,1100,370
7-Feb-20,627/Colombo,Salmon_mar,,4.816990946,721.5453925,1100,370
7-Feb-20,627/Colombo,Salmon_mar,,4.609346285,662.6395068,1100,370
7-Feb-20,627/Colombo,Salmon_mar,,4.939635535,756.3379469,1100,370
7-Feb-20,627/Colombo,Salmon_mar,,4.182069601,541.4270882,1100,370
17-Jan-21,418,Salmon_mar,1,0,-644.9675589,1100,370
17-Jan-21,421,Salmon_mar,1,3.909784481,464.1836085,1100,370
17-Jan-21,421,Salmon_mar,2,3.578009415,370.063663,1100,370
17-Jan-21,421,Salmon_mar,3,3.673404255,397.1258449,1100,370
17-Jan-21,421,Salmon_mar,4,3.801841426,433.5616737,1100,370
17-Jan-21,421,Salmon_mar,5,4.163824338,536.2511623,1100,370
19-Jan-21,669,Salmon_mar,1,2.979201597,200.1902611,1100,370
19-Jan-21,678,Salmon_mar,1,5.416256158,891.5485506,1100,370
19-Jan-21,678,Salmon_mar,2,4.350369856,589.1715164,1100,370
19-Jan-21,678,Salmon_mar,3,4.321383966,580.9486249,1100,370
19-Jan-21,683,Salmon_mar,1,4.325533021,582.1256538,1100,370
19-Jan-21,683,Salmon_mar,2,3.940051448,472.7699237,1100,370
19-Jan-21,684,Salmon_mar,1,5.27545832,851.6061734,1100,370
19-Jan-21,684,Salmon_mar,2,4.35305497,589.9332458,1100,370
19-Jan-21,684,Salmon_mar,3,4.177522994,540.1372793,1100,370
19-Jan-21,684,Salmon_mar,4,4.477052401,625.1095824,1100,370
21-Jan-21,688,Salmon_mar,1,3.130666667,243.1587828,1100,370
30-Jan-21,705,Salmon_mar,1,4.033818424,499.3703032,1100,370
30-Jan-21,706,Salmon_mar,1,4.176990515,539.9862224,1100,370
30-Jan-21,708,Salmon_mar,1,6.01068596,1060.179971,1100,370
30-Jan-21,708,Salmon_mar,2,4.962803446,762.9103591,1100,370
30-Jan-21,722,Salmon_mar,1,5.336826087,869.0153506,1100,370
4-Feb-21,723,Salmon_mar,1,3.859971528,450.0523705,1100,370
4-Feb-21,723,Salmon_mar,2,4.790457678,714.0182756,1100,370
4-Feb-21,723,Salmon_mar,3,3.593793584,374.5414111,1100,370
4-Feb-21,726,Salmon_mar,1,3.557608075,364.2760882,1100,370
4-Feb-21,726,Salmon_mar,2,4.963246662,763.0360933,1100,370
4-Feb-21,728,Salmon_mar,1,3.575471698,369.3437483,1100,370
4-Feb-21,730,Salmon_mar,1,2.846358067,162.5044099,1100,370
4-Feb-21,731,Salmon_mar,1,3.046721476,219.3447064,1100,370
4-Feb-21,731,Salmon_mar,2,2.941538924,189.5058877,1100,370
12-Feb-21,734,Salmon_mar,1,2.708679683,123.4469782,1100,370
12-Feb-21,740,Salmon_mar,1,3.87755083,455.0393724,1100,370
12-Feb-21,745,Salmon_mar,1,3.843044221,445.2503302,1100,370
12-Feb-21,747,Salmon_mar,1,3.978285248,483.6163179,1100,370
12-Feb-21,749,Salmon_mar,1,3.466009064,338.2907302,1100,370
12-Feb-21,749,Salmon_mar,2,2.878177458,171.5311261,1100,370
12-Feb-21,749,Salmon_mar,3,3.683995543,400.1304451,1100,370
18-Feb-21,753,Salmon_mar,1,4.078970719,512.1793775,1100,370
18-Feb-21,753,Salmon_mar,2,3.699016471,404.3916722,1100,370
18-Feb-21,753,Salmon_mar,3,3.029813875,214.5482565,1100,370
18-Feb-21,758,Salmon_mar,1,4.811465651,719.9779438,1100,370
18-Feb-21,758,Salmon_mar,2,3.815933294,437.5593395,1100,370
18-Feb-21,758,Salmon_mar,3,5.310855381,861.6478247,1100,370
18-Feb-21,760,Salmon_mar,1,5.305309735,860.0746023,1100,370
18-Feb-21,761,Salmon_mar,1,3.245149714,275.6360219,1100,370
18-Feb-21,761,Salmon_mar,2,3.569455667,367.6370845,1100,370
18-Feb-21,761,Salmon_mar,3,4.281405731,569.6073589,1100,370
18-Feb-21,761,Salmon_mar,4,3.773511526,425.5248772,1100,370
18-Feb-21,762,Salmon_mar,1,4.473258044,624.0331763,1100,370
18-Feb-21,763,Salmon_mar,1,3.349057203,305.113123,1100,370
18-Feb-21,765,Salmon_mar,1,3.3872622,315.9513464,1100,370
18-Feb-21,767,Salmon_mar,1,3.829484358,441.4035868,1100,370
18-Feb-21,767,Salmon_mar,2,4.870954357,736.8540574,1100,370
23-Feb-21,772,Salmon_mar,1,3.85222345,447.8543492,1100,370
26-Feb-21,782,Salmon_mar,1,3.489000771,344.8131558,1100,370
26-Feb-21,783,Salmon_mar,1,3.292442434,289.052305,1100,370
26-Feb-21,783,Salmon_mar,2,2.887451527,174.1620498,1100,370
26-Feb-21,783,Salmon_mar,3,4.619097845,665.4058879,1100,370
26-Feb-21,784,Salmon_mar,1,4.623100901,666.541499,1100,370
26-Feb-21,784,Salmon_mar,2,3.638274892,387.1601359,1100,370
26-Feb-21,784,Salmon_mar,3,3.279725768,285.4447648,1100,370
26-Feb-21,786,Salmon_mar,1,4.192627285,544.4221555,1100,370
26-Feb-21,786,Salmon_mar,2,4.219673295,552.0947304,1100,370
26-Feb-21,788,Salmon_mar,1,4.347076462,588.2372265,1100,370
13-Mar-21,796,Salmon_mar,1,4.195892968,545.3485842,1100,370
13-Mar-21,796,Salmon_mar,2,4.796202532,715.6480102,1100,370
13-Mar-21,796,Salmon_mar,3,3.33294619,300.5426541,1100,370
13-Mar-21,796,Salmon_mar,4,3.678210929,398.4894311,1100,370
13-Mar-21,798,Salmon_mar,1,2.702100483,121.5805511,1100,370
13-Mar-21,798,Salmon_mar,2,4.840997831,728.35581,1100,370
13-Mar-21,798,Salmon_mar,3,4.004036327,490.9215387,1100,370
13-Mar-21,799,Salmon_mar,1,4.893677419,743.3002723,1100,370
13-Mar-21,800,Salmon_mar,1,4.989664439,770.5304471,1100,370
13-Mar-21,800,Salmon_mar,2,4.594580689,658.4507138,1100,370
13-Mar-21,800,Salmon_mar,3,4.092116417,515.9086282,1100,370
13-Mar-21,809,Salmon_mar,1,4.681046586,682.9798792,1100,370
13-Mar-21,809,Salmon_mar,2,4.4012075,603.5934448,1100,370
13-Mar-21,809,Salmon_mar,3,3.48496002,343.6668514,1100,370
13-Mar-21,811,Salmon_mar,1,3.883134931,456.6235038,1100,370
13-Mar-21,811,Salmon_mar,2,3.184896823,258.5431196,1100,370
13-Mar-21,812,Salmon_mar,1,3.036522873,216.4515055,1100,370
13-Mar-21,812,Salmon_mar,2,4.047997038,503.3925774,1100,370
13-Mar-21,812,Salmon_mar,3,3.403754174,320.6298886,1100,370
13-Mar-21,813,Salmon_mar,1,4.02224156,496.0861087,1100,370
13-Mar-21,813,Salmon_mar,2,4.973158572,765.8479635,1100,370
13-Mar-21,817,Salmon_mar,1,3.436576498,329.941123,1100,370
13-Mar-21,817,Salmon_mar,2,4.768602588,707.8182924,1100,370
13-Mar-21,818,Salmon_mar,1,3.692851073,402.642635,1100,370
13-Mar-21,818,Salmon_mar,2,4.380812633,597.8077065,1100,370
13-Mar-21,818,Salmon_mar,3,3.830288663,441.6317567,1100,370
13-Mar-21,818,Salmon_mar,4,4.783998146,712.1857967,1100,370
13-Mar-21,819,Salmon_mar,1,4.127666417,525.9936658,1100,370
13-Mar-21,819,Salmon_mar,2,4.360402366,592.0175991,1100,370
13-Mar-21,821,Salmon_mar,1,3.276898232,284.6426324,1100,370
13-Mar-21,821,Salmon_mar,2,5.158612369,818.4586115,1100,370
13-Mar-21,822,Salmon_mar,1,4.857499037,733.0369714,1100,370
27-Mar-21,823,Salmon_mar,1,5.035625585,783.5689815,1100,370
27-Mar-21,823,Salmon_mar,2,3.519179229,353.3743623,1100,370
27-Mar-21,823,Salmon_mar,3,3.662425235,394.0112504,1100,370
27-Mar-21,825,Salmon_mar,1,4.236319444,556.81701,1100,370
27-Mar-21,825,Salmon_mar,2,3.529700903,356.3592139,1100,370
27-Mar-21,826,Salmon_mar,1,4.428650744,611.3787093,1100,370
27-Mar-21,826,Salmon_mar,2,4.629541762,668.368681,1100,370
27-Mar-21,826,Salmon_mar,3,4.714008404,692.3306858,1100,370
27-Mar-21,827,Salmon_mar,1,2.985957957,202.1069461,1100,370
